Area,Construction,Room,Warehouse,Parking,Elevator,Address,Price
180,1397,3,True,True,True,۱ هفته پیش در تهران، ولنجک,۴۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان
150,1396,3,True,True,True,۱ هفته پیش در تهران، حکمت,۲۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
250,1384,4,True,True,True,۲ روز پیش در تهران، محمودیه,۳۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
89,1371,2,False,True,True,۱ هفته پیش در تهران، دروازه شمیران، پل چوبی (خیابان انقلاب),۳٬۸۵۰٬۰۰۰٬۰۰۰ تومان
250,1401,3,True,True,True,۱ هفته پیش در تهران، ولنجک,۷۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
116,1382,2,False,False,True,۱ هفته پیش در تهران، زرگنده,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
193,1401,3,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
61,1385,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی,۵٬۹۹۹٬۰۰۰٬۰۰۰ تومان
165,1401,3,True,True,True,۲ ساعت پیش در تهران، ولنجک,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
145,1401,3,True,True,False,۱ هفته پیش در تهران، دولتخواه,۵٬۰۷۵٬۰۰۰٬۰۰۰ تومان
76,1382,1,False,True,True,۱ هفته پیش در تهران، ازگل,۶٬۱۰۰٬۰۰۰٬۰۰۰ تومان
60,1395,1,True,True,False,۵ ساعت پیش در تهران، نازی‌آباد,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
184,1391,3,True,True,True,۱ روز پیش در تهران، جردن,۲۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان
220,1400,3,True,True,True,۱ هفته پیش در تهران، فرمانیه,۳۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان
110,1400,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
145,1390,3,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
136,1401,3,True,True,True,۱ هفته پیش در تهران، جنت‌آباد شمالی,۱۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
140,1401,3,True,True,True,۵ ساعت پیش در تهران، میرداماد,۲۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان
141,1401,3,True,True,True,۱ هفته پیش در تهران، آذربایجان، خیابان جمالزاده جنوبی (خ. جمهوری اسلامی),۹٬۱۰۰٬۰۰۰٬۰۰۰ تومان
160,1401,3,True,True,True,۱ هفته پیش در تهران، پاسداران,۲۶٬۵۲۰٬۰۰۰٬۰۰۰ تومان
75,1401,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۶٬۴۸۰٬۰۰۰٬۰۰۰ تومان
53,1393,1,False,True,True,۱ هفته پیش در تهران، اندیشه (شهر زیبا),۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان
200,1386,3,True,True,True,۱ هفته پیش در تهران، نیاوران,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
139,1401,3,True,True,True,۱ هفته پیش در تهران، پونک,۱۷٬۴۰۰٬۰۰۰٬۰۰۰ تومان
98,1394,2,True,True,True,۱ هفته پیش در تهران، منیریه,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
75,1401,2,True,True,True,۱ هفته پیش در تهران، میرداماد,۱۱٬۲۵۰٬۰۰۰٬۰۰۰ تومان
125,1391,3,True,True,True,۱ هفته پیش در تهران، یوسف‌آباد,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
45,1401,1,True,True,True,۱ هفته پیش در تهران، پونک,۷٬۲۰۰٬۰۰۰٬۰۰۰ تومان
108,1401,2,True,True,True,۲ ساعت پیش در تهران، دریاچه شهدای خلیج فارس,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان
163,1392,3,True,True,True,۱ هفته پیش در تهران، هروی,۱۷٬۹۳۰٬۰۰۰٬۰۰۰ تومان
96,1399,2,True,True,True,۱ هفته پیش در تهران، شادآباد,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
116,1383,2,False,False,True,۱ هفته پیش در تهران، کوی فردوس,۷٬۵۳۰٬۰۰۰٬۰۰۰ تومان
60,1389,1,False,False,False,۱ هفته پیش در تهران، شمشیری,۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان
93,1398,2,True,True,True,۱ هفته پیش در تهران، مرزداران,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
84,1400,2,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
150,1396,3,True,True,True,۱ هفته پیش در تهران، میرداماد,۱۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
66,1388,2,True,True,True,۱ هفته پیش در تهران، پونک,۷٬۸۵۰٬۰۰۰٬۰۰۰ تومان
71,1384,2,False,True,True,۱ هفته پیش در تهران، تهران‌سر,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
60,1401,1,True,True,True,۱ هفته پیش در تهران، کوهک,۱٬۳۴۴٬۰۰۰٬۰۰۰ تومان
202,1371,3,False,True,True,۱ هفته پیش در تهران، دروس,۲۴٬۲۵۰٬۰۰۰٬۰۰۰ تومان
69,1401,2,True,True,False,۱ هفته پیش در تهران، امام حسین(ع),۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان
56,1394,1,True,False,True,۱ هفته پیش در تهران، سلسبیل، خیابان دامپزشکی (ب. آیت الله سعیدی),۳٬۱۵۰٬۰۰۰٬۰۰۰ تومان
105,1396,2,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۶٬۸۵۰٬۰۰۰٬۰۰۰ تومان
245,1398,3,True,True,True,۱ هفته پیش در تهران، کامرانیه، خیابان بازدار (خ. شهید باهنر),۷۵٬۹۵۰٬۰۰۰٬۰۰۰ تومان
67,1380,2,False,False,False,۱ هفته پیش در تهران، ابوذر (منطقه ۱۵),۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
178,1401,3,True,True,True,۱ هفته پیش در تهران، دروس,۳۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان
138,1382,3,False,True,True,۱ هفته پیش در تهران، سعادت‌آباد، خیابان مروارید (بلوار سرو غربی),۲۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
96,1399,2,True,True,True,۱ هفته پیش در تهران، هروی,۱۲٬۷۰۰٬۰۰۰٬۰۰۰ تومان
98,1401,2,True,True,True,۱ هفته پیش در تهران، تهرانپارس غربی,۱۱٬۲۷۰٬۰۰۰٬۰۰۰ تومان
210,1388,4,True,True,True,۱ هفته پیش در تهران، زعفرانیه,۲۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
83,1400,2,True,True,True,۱ هفته پیش در تهران، سازمان آب,۶٬۶۰۰٬۰۰۰٬۰۰۰ تومان
106,1401,2,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۶٬۲۸۰٬۰۰۰٬۰۰۰ تومان
53,1400,1,True,True,True,۲ ساعت پیش در تهران، جیحون,۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان
112,1395,2,True,True,True,۱ هفته پیش در تهران، سرو آزاد,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
140,1401,3,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
160,1380,3,True,True,True,۱ هفته پیش در تهران، شهرک غرب,۲۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
165,1396,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۲۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
135,1400,2,True,True,True,۱ هفته پیش در تهران، نیاوران,۲۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
148,1401,3,True,True,True,۱ هفته پیش در تهران، چیتگر,۱۱٬۸۴۵٬۰۰۰٬۰۰۰ تومان
100,1400,2,True,True,True,۱ هفته پیش در تهران، جردن,۱۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
125,1395,3,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
58,1393,1,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۵٬۸۵۰٬۰۰۰٬۰۰۰ تومان
115,1401,2,True,True,True,۱ هفته پیش در تهران، شهران شمالی,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
85,1393,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی، خیابان نیلوفر (ب. باکری),۷٬۹۷۷٬۰۰۰٬۰۰۰ تومان
73,1397,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۶٬۶۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، یوسف‌آباد، خیابان ابن سینا,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
65,1383,1,False,True,True,۱ هفته پیش در تهران، افسریه,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
89,1388,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی,۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
50,1383,2,False,False,False,۱ هفته پیش در تهران، شیوا,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان
145,1395,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۱۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
80,1400,2,True,True,True,۱ هفته پیش در تهران، قیطریه,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
130,1401,3,True,True,True,۱ هفته پیش در تهران، سهروردی,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
120,1400,3,True,True,True,۱ هفته پیش در تهران، شهران جنوبی,۱۳٬۳۰۰٬۰۰۰٬۰۰۰ تومان
75,1385,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
63,1385,2,False,False,True,۱ هفته پیش در تهران، جیحون,۲٬۹۹۹٬۹۰۰٬۰۰۰ تومان
145,1400,3,True,True,True,۱ هفته پیش در تهران، میرداماد,۲۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
48,1391,1,True,True,True,۱ هفته پیش در تهران، استاد معین,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان
70,1401,1,True,True,True,۱ هفته پیش در تهران، جنت‌آباد شمالی,۶٬۰۹۰٬۰۰۰٬۰۰۰ تومان
80,1400,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۷٬۷۷۷٬۰۰۰٬۰۰۰ تومان
60,1380,1,False,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۴٬۹۵۰٬۰۰۰٬۰۰۰ تومان
86,1392,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی,۷٬۷۵۰٬۰۰۰٬۰۰۰ تومان
75,1388,2,True,True,True,۲ روز پیش در تهران، کوی فردوس,۵٬۳۰۰٬۰۰۰٬۰۰۰ تومان
80,1400,2,True,True,True,۱ هفته پیش در تهران، شهر زیبا,۶٬۷۵۰٬۰۰۰٬۰۰۰ تومان
121,1401,2,True,True,True,۱ هفته پیش در تهران، باغ فیض,۱۱٬۲۴۰٬۰۰۰٬۰۰۰ تومان
67,1396,1,True,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
96,1401,2,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۱٬۷۹۸٬۰۰۰٬۰۰۰ تومان
160,1401,3,True,True,True,۱ هفته پیش در تهران، شریف,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
170,1401,4,True,True,True,۱ هفته پیش در تهران، جردن,۲۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
138,1398,2,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۹٬۱۵۰٬۰۰۰٬۰۰۰ تومان
170,1401,3,True,True,True,۱ هفته پیش در تهران، پاسداران,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
110,1394,3,True,True,True,۱ هفته پیش در تهران، وردآورد,۴٬۶۳۰٬۰۰۰٬۰۰۰ تومان
100,1394,1,False,True,True,۱ هفته پیش در تهران، شهرک ولیعصر,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
250,1401,3,True,True,True,۱ هفته پیش در تهران، اختیاریه,۳۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
175,1380,3,True,True,True,۱ هفته پیش در تهران، جردن,۱۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
345,1401,3,True,True,True,۱ هفته پیش در تهران، الهیه,۷۹٬۴۰۰٬۰۰۰٬۰۰۰ تومان
140,1401,3,True,True,True,۱ هفته پیش در تهران، حکمت,۲۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان
65,1389,2,False,True,True,۲۳ ساعت پیش در تهران، افسریه,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان
180,1400,3,True,False,True,۱ هفته پیش در تهران، کوهک,۱۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان
148,1401,3,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
55,1393,1,True,False,True,۱ هفته پیش در تهران، جی,۲٬۷۵۰٬۰۰۰٬۰۰۰ تومان
180,1392,3,True,True,True,۱ هفته پیش در تهران، فرمانیه، خیابان سه‌راه اقدسیه (خیابان پاسداران),۲۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
56,1385,1,False,False,False,۱ روز پیش در تهران، دیلمان، خیابان دیلمان شمالی (ب. کریمی),۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
124,1388,3,True,True,True,۱ هفته پیش در تهران، شهرآرا,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
170,1401,3,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
225,1400,3,True,True,True,۷ ساعت پیش در تهران، فرمانیه,۳۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
189,1401,3,True,True,True,۱ هفته پیش در تهران، نیاوران,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
110,1395,2,True,True,True,۱ هفته پیش در تهران، پونک,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۹٬۴۰۰٬۰۰۰٬۰۰۰ تومان
130,1400,3,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۱۲٬۷۰۰٬۰۰۰٬۰۰۰ تومان
95,1399,2,True,True,True,۱ هفته پیش در تهران، تهران‌سر,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
124,1399,3,True,True,True,۱ هفته پیش در تهران، شهران شمالی,۱۰٬۸۰۰٬۰۰۰٬۰۰۰ تومان
126,1384,3,True,True,True,۱ هفته پیش در تهران، شهرک غرب,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان
75,1392,2,True,False,False,۱ هفته پیش در تهران، قیطریه,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
75,1381,2,False,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان
85,1401,2,True,True,True,۱ هفته پیش در تهران، پونک,۱۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان
114,1398,2,True,True,True,۱ هفته پیش در تهران، حکیمیه,۸٬۵۵۰٬۰۰۰٬۰۰۰ تومان
144,1390,3,True,True,True,۲ روز پیش در تهران، ولنجک,۳۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
75,1388,2,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۶٬۳۵۰٬۰۰۰٬۰۰۰ تومان
75,1386,2,False,False,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی,۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان
170,1401,3,True,True,True,۱ هفته پیش در تهران، مرزداران,۲۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
170,1401,3,True,True,True,۱ هفته پیش در تهران، فرمانیه,۳۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
240,1401,3,True,True,True,۱ هفته پیش در تهران، قیطریه، بلوار اندرزگو,۳۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
130,1385,3,True,True,True,۱ هفته پیش در تهران، میرداماد,۱۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان
118,1401,2,True,True,True,۱ هفته پیش در تهران، ظفر,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
208,1382,3,True,True,True,۲ ساعت پیش در تهران، میرداماد,۱۹٬۳۰۰٬۰۰۰٬۰۰۰ تومان
56,1388,1,True,True,True,۱ هفته پیش در تهران، شهران شمالی,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان
90,1398,2,True,True,True,۱ هفته پیش در تهران، اقدسیه,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان
190,1396,3,True,True,True,۱ هفته پیش در تهران، میرداماد,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
85,1401,2,True,True,True,۱ هفته پیش در تهران، کوهک,۷٬۴۰۰٬۰۰۰٬۰۰۰ تومان
190,1390,3,True,True,True,۱ هفته پیش در تهران، کامرانیه,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
268,1396,4,True,True,True,۱ هفته پیش در تهران، زعفرانیه,۴۲٬۸۸۰٬۰۰۰٬۰۰۰ تومان
95,1397,2,True,True,True,۷ ساعت پیش در تهران، شاهین,۱۰٬۱۰۰٬۰۰۰٬۰۰۰ تومان
66,1388,1,False,True,True,۱ هفته پیش در تهران، جنت‌آباد شمالی,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان
150,1399,3,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۱۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان
130,1401,2,True,True,True,۱ روز پیش در تهران، پاسداران,۱۵٬۰۸۰٬۰۰۰٬۰۰۰ تومان
60,1384,1,False,False,True,۱ هفته پیش در تهران، تهرانپارس شرقی، بلوار پروین (بلوار شاهد),۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
76,1394,2,True,True,True,۱ هفته پیش در تهران، تولید دارو,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
67,1388,2,True,True,False,۱ هفته پیش در تهران، فلاح,۲٬۷۴۰٬۰۰۰٬۰۰۰ تومان
180,1399,3,True,True,True,۱ هفته پیش در تهران، نیاوران، میدان شهید باهنر (نیاوران) (خیابان پاسداران),۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
58,1395,1,True,True,True,۱ هفته پیش در تهران، باغ فیض,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
110,1401,2,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد، خیابان ریاضی بخشایش (بلوار سرو غربی),۱۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
112,1399,2,True,True,True,۱ هفته پیش در تهران، شهران شمالی,۱۲٬۳۴۰٬۰۰۰٬۰۰۰ تومان
145,1401,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۳۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان
50,1385,1,False,False,True,۱ هفته پیش در تهران، امیر بهادر,۱٬۷۰۰٬۰۰۰٬۰۰۰ تومان
71,1396,1,True,True,True,۲ ساعت پیش در تهران، باغ فیض,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
60,1397,1,True,True,True,۱ هفته پیش در تهران، پونک,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
129,1388,3,True,True,True,۱ هفته پیش در تهران، تهرانپارس غربی,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
57,1385,1,False,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
75,1401,2,True,True,True,۱ هفته پیش در تهران، فرمانیه، کوچه مهدیزاده (خ. شهید لواسانی),۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
180,1385,3,True,True,True,۵ ساعت پیش در تهران، اقدسیه,۲۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
157,1385,3,True,True,True,۷ ساعت پیش در تهران، قیطریه,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
102,1396,2,True,True,True,۱ هفته پیش در تهران، سیدخندان,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
78,1388,2,False,False,True,۱ هفته پیش در تهران، سازمان برنامه,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان
190,1401,3,True,True,True,۱ هفته پیش در تهران، گیشا (کوی نصر),۳۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
80,1395,2,False,True,True,۱ هفته پیش در تهران، اندیشه (شهر زیبا),۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان
450,1401,4,True,True,True,۱ روز پیش در تهران، فرمانیه,۱۳۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
157,1401,3,True,True,True,۱ هفته پیش در تهران، پونک,۱۸٬۸۵۰٬۰۰۰٬۰۰۰ تومان
200,1401,3,True,True,True,۱ هفته پیش در تهران، شهرک ولیعصر,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
260,1387,4,True,True,True,۱ هفته پیش در تهران، اقدسیه,۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
136,1398,3,True,True,True,۱ هفته پیش در تهران، آشتیانی,۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان
120,1397,2,True,True,True,۱ هفته پیش در تهران، فرمانیه,۱۹٬۲۰۰٬۰۰۰٬۰۰۰ تومان
90,1400,2,True,True,True,۱ هفته پیش در تهران، شهرک نفت (منطقه ۱),۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان
150,1401,3,True,True,True,۱ هفته پیش در تهران، پرستار,۱۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان
37,1383,1,False,True,True,۱ هفته پیش در تهران، جیحون,۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان
190,1401,3,True,True,True,۱ هفته پیش در تهران، شمس‌آباد، خیابان محمدی,۱۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
85,1390,2,False,True,True,۱ هفته پیش در تهران، شهران شمالی,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان
107,1398,2,True,True,True,۱ هفته پیش در تهران، پرستار,۱۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان
83,1401,2,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
90,1401,2,True,True,True,۱ هفته پیش در تهران، یوسف‌آباد,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
195,1396,3,True,True,True,۱ هفته پیش در تهران، مرزداران,۲۸٬۶۰۰٬۰۰۰٬۰۰۰ تومان
70,1398,1,True,False,True,۱ هفته پیش در تهران، مبارک‌آباد بهشتی,۱٬۹۲۵٬۰۰۰٬۰۰۰ تومان
69,1397,2,True,True,True,۱ هفته پیش در تهران، افسریه,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
75,1385,2,True,True,True,۱ هفته پیش در تهران، اختیاریه,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
20,1401,2,True,True,False,۱ هفته پیش در تهران، چیتگر,۶۴۰٬۰۰۰٬۰۰۰ تومان
116,1401,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی، میدان چهار باغ (بلوار جنت آباد جنوبی),۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
160,1383,2,True,True,True,۱ هفته پیش در تهران، ولنجک,۲۷٬۲۰۰٬۰۰۰٬۰۰۰ تومان
100,1388,3,True,True,True,۱ هفته پیش در تهران، شهر زیبا,۷٬۲۰۰٬۰۰۰٬۰۰۰ تومان
57,1391,1,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی، بلوار جنت آباد جنوبی (بزرگراه همت),۵٬۷۵۰٬۰۰۰٬۰۰۰ تومان
147,1395,3,True,True,True,۱ هفته پیش در تهران، تهرانپارس غربی,۱۱٬۰۲۵٬۰۰۰٬۰۰۰ تومان
198,1399,3,True,True,True,۱ هفته پیش در تهران، مرزداران,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
112,1391,2,True,True,True,۱ هفته پیش در تهران، دانشگاه شریف,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
180,1400,3,True,True,True,۲ روز پیش در تهران، چیتگر,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
100,1400,2,True,True,True,۱ هفته پیش در تهران، شهرک راه‌آهن,۶٬۳۰۰٬۰۰۰٬۰۰۰ تومان
50,1381,1,False,False,True,۱ هفته پیش در تهران، گمرک,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
98,1380,1,False,False,True,۱ هفته پیش در تهران، قیطریه,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
104,1398,2,True,True,True,۵ ساعت پیش در تهران، خواجه نظام الملک,۵٬۹۲۸٬۰۰۰٬۰۰۰ تومان
70,1376,1,False,False,True,۱ هفته پیش در تهران، پاسداران,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
155,1401,3,True,True,True,۱ هفته پیش در تهران، قلهک,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
100,1397,2,True,True,True,۱ هفته پیش در تهران، دارآباد,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
85,1377,2,False,True,True,۱ هفته پیش در تهران، مرزداران,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
72,1401,2,True,True,False,۱ هفته پیش در تهران، افسریه,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
100,1388,2,True,False,True,۱ هفته پیش در تهران، تهرانپارس شرقی,۶٬۰۵۰٬۰۰۰٬۰۰۰ تومان
200,1386,4,True,True,True,۱ هفته پیش در تهران، صادقیه,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
113,1391,2,True,True,True,۱ هفته پیش در تهران، شمس‌آباد,۱۰٬۶۰۰٬۰۰۰٬۰۰۰ تومان
60,1388,1,False,True,True,۱ هفته پیش در تهران، پونک,۵٬۴۰۰٬۰۰۰٬۰۰۰ تومان
213,1381,3,True,True,True,۱ هفته پیش در تهران، بهجت‌آباد,۱۴٬۶۰۰٬۰۰۰٬۰۰۰ تومان
81,1389,2,True,True,True,۱ هفته پیش در تهران، پونک,۷٬۱۰۰٬۰۰۰٬۰۰۰ تومان
103,1392,2,True,True,True,۱۰ ساعت پیش در تهران، قیطریه,۱۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
165,1390,2,True,True,True,۱ هفته پیش در تهران، ولنجک,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
243,1400,4,True,True,True,یک ربع پیش در تهران، امیرآباد,۲۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
75,1397,2,True,True,False,۱ هفته پیش در تهران، شوش,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان
50,1388,1,False,False,True,۱ هفته پیش در تهران، پیروزی,۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان
